Date,KOSPI_index,Volume,Transaction_Amount,Market_Cap,Credit_Balance_KOSPI,Credit_Ratio_to_MarketCap,Credit_Change_Ratio_to_Transaction
2014-01-23,1947.59,22939.0,35103.0,11477636.0,2413734,0.2102988803617748,0.3610232743640145
2014-01-22,1970.42,24386.0,35347.0,11608591.0,2406441,0.20729828452049,-0.2063258550937844
2014-01-21,1963.89,28933.0,33447.0,11569701.0,2408561,0.2081783271667954,0.0633838610338744
2014-01-20,1953.78,27953.0,28705.0,11507133.0,2399678,0.2085383040241213,-0.3094582825291761
2014-01-17,1944.48,26091.0,33345.0,11455718.0,2407382,0.2101467581516933,0.2310391363022942
2014-01-16,1957.32,37957.0,34814.0,11528658.0,2396546,0.2078772741805681,-0.3112540931809042
2014-01-15,1953.28,25087.0,38311.0,11507060.0,2391343,0.2078152890486362,-0.1358095586124089
2014-01-14,1946.07,24406.0,35218.0,11474014.0,2382262,0.2076223717349482,-0.2578510988698961
2014-01-13,1948.92,26794.0,33564.0,11488974.0,2357622,0.2052073579416229,-0.7341198903587177
2014-01-10,1938.54,26299.0,45010.0,11432040.0,2329775,0.2037934611845304,-0.6186847367251722
2014-01-09,1946.11,27640.0,47002.0,11479276.0,2330594,0.2030262187266862,0.0174247904344495
2014-01-08,1958.96,21707.0,43626.0,11553365.0,2332819,0.2019168441402136,0.0510016962361894
2014-01-07,1959.44,19303.0,36869.0,11551484.0,2334332,0.2020807023582424,0.0410371857115734
2014-01-06,1953.28,19363.0,36471.0,11518214.0,2303168,0.1999587783314322,-0.8544871267582462
2014-01-03,1946.14,18853.0,39980.0,11471855.0,2268402,0.1977362858927348,-0.8695847923961981
2014-01-02,1967.19,20777.0,43098.0,11598928.0,2289815,0.1974160887971716,0.4968444011323031
2013-12-30,2011.34,17223.0,32615.0,11859737.0,2300591,0.1939833067124507,0.3304001226429557
2013-12-27,2002.28,20777.0,29537.0,11813506.0,2337103,0.1978331411521693,1.2361444967329112
2013-12-26,1999.3,23053.0,32699.0,11796127.0,2354294,0.1995819475324401,0.5257347319489892
2013-12-24,2001.59,21469.0,32638.0,11811640.0,2350628,0.1990094516934143,-0.1123230590109688
2013-12-23,1996.89,22300.0,32336.0,11789667.0,2360484,0.2002163419882851,0.3047996041563582
2013-12-20,1983.35,24706.0,32669.0,11711221.0,2386133,0.2037475853286348,0.7851173895742141
2013-12-19,1975.65,25582.0,38696.0,11662229.0,2389602,0.2049009670449791,0.0896475087864378
2013-12-18,1974.63,25866.0,38772.0,11652581.0,2412273,0.2070161966692186,0.5847260909935005
2013-12-17,1965.74,25389.0,38113.0,11601682.0,2430716,0.2095141032136547,0.4839031301655603
2013-12-16,1961.15,21351.0,29877.0,11574842.0,2432354,0.2101414429674288,0.0548247816045787
2013-12-13,1962.91,23410.0,37883.0,11582258.0,2400845,0.2072864375841049,-0.8317451099437743
2013-12-12,1967.93,25508.0,40828.0,11614076.0,2403088,0.2069116819969148,0.0549377877926912
2013-12-11,1977.97,23137.0,35196.0,11663616.0,2416984,0.2072242433221395,0.394817592908285
2013-12-10,1993.45,20096.0,30734.0,11745760.0,2435055,0.2073135327130811,0.587980737944947
2013-12-09,2000.38,23027.0,30665.0,11782106.0,2443297,0.2073735374643548,0.2687754769280939
2013-12-06,1980.41,20190.0,33295.0,11666805.0,2425456,0.2078937635453751,-0.5358462231566301
2013-12-05,1984.77,21767.0,34207.0,11699049.0,2399043,0.2050630782040489,-0.7721518987341772
2013-12-04,1986.8,23033.0,36451.0,11710887.0,2386329,0.2037701328686716,-0.3487970151710515
2013-12-03,2009.36,29495.0,37538.0,11840272.0,2363560,0.1996204141256214,-0.6065586871969737
2013-12-02,2030.78,22969.0,32737.0,11962403.0,2371078,0.1982108444264919,0.2296484100559
2013-11-29,2044.87,24537.0,34295.0,12041774.0,2388189,0.1983253464149053,0.4989357049132527
2013-11-28,2045.77,27627.0,41187.0,12045954.0,2383537,0.1978703388706282,-0.1129482603734187
2013-11-27,2028.81,28408.0,40060.0,11943324.0,2380766,0.1993386430779237,-0.069171243135297
2013-11-26,2022.64,27531.0,34745.0,11906245.0,2388534,0.200611863774011,0.2235717369405669
2013-11-25,2015.98,29551.0,31175.0,11874329.0,2396674,0.2018365837766496,0.2611066559743384
2013-11-22,2006.23,35098.0,35438.0,11814398.0,2385126,0.2018829905679493,-0.3258648907951916
2013-11-21,1993.78,29267.0,33233.0,11747533.0,2381116,0.2026907266402231,-0.120663196220624
2013-11-20,2017.24,33480.0,44654.0,11883646.0,2411943,0.2029632151614075,0.6903524880189904
2013-11-19,2031.64,40280.0,43037.0,11974071.0,2425319,0.202547571331421,0.3108023328763622
2013-11-18,2010.81,31397.0,30900.0,11852437.0,2430633,0.2050745344607189,0.1719741100323624
2013-11-15,2005.64,26469.0,37148.0,11814287.0,2419906,0.2048287806111363,-0.2887638634650586
2013-11-14,1967.56,32311.0,38105.0,11591721.0,2414240,0.2082727836530917,-0.1486943970607532
2013-11-13,1963.56,25154.0,35129.0,11563892.0,2426094,0.2097990884038003,0.3374419994876028
2013-11-12,1995.48,24735.0,32472.0,11756621.0,2455848,0.2088906327762033,0.9162971175166296
2013-11-11,1977.3,28622.0,34105.0,11643047.0,2462320,0.2114841587429819,0.1897668963495088
2013-11-08,1984.87,28731.0,45594.0,11685300.0,2450993,0.209750113390328,-0.2484318112032285
2013-11-07,2004.04,31095.0,37141.0,11796556.0,2443113,0.2071039208392686,-0.2121644543765649
2013-11-06,2013.67,27369.0,39857.0,11852526.0,2428661,0.2049066165305184,-0.3625962817071029
2013-11-05,2013.93,25782.0,35604.0,11849494.0,2411407,0.2035029512652607,-0.4846084709583192
2013-11-04,2025.17,23524.0,35290.0,11914562.0,2419438,0.2030656267515331,0.2275715500141683
2013-11-01,2039.42,29419.0,36570.0,11995051.0,2418849,0.2016539154356242,-0.016106097894449
2013-10-31,2030.09,25450.0,45477.0,11937811.0,2417033,0.2024686937998934,-0.0399322734569122
2013-10-30,2059.58,26343.0,42200.0,12107464.0,2424769,0.2002705934124602,0.1833175355450237
2013-10-29,2051.76,30765.0,36347.0,12021920.0,2409515,0.2004268037052317,-0.4196770022285195
2013-10-28,2048.14,25753.0,39386.0,11998798.0,2395057,0.1996080774090871,-0.3670847509267252
2013-10-25,2034.39,23484.0,40323.0,11912861.0,2380292,0.1998085934184911,-0.3661681918508047
2013-10-24,2046.69,25485.0,38155.0,11984928.0,2375300,0.198190594052797,-0.1308347529812606
2013-10-23,2035.75,36799.0,53634.0,11923773.0,2363348,0.1982047125519749,-0.222843718536749
2013-10-22,2056.12,37878.0,48046.0,12040108.0,2347558,0.1949781513587752,-0.3286433834242184
2013-10-21,2053.01,28193.0,41509.0,12021588.0,2334829,0.1942196821251901,-0.3066563877713267
2013-10-18,2052.4,25759.0,44895.0,12016487.0,2315308,0.1926776103531756,-0.4348145673237554
2013-10-17,2040.61,30693.0,48976.0,11950126.0,2308500,0.1931778794633629,-0.1390068605031035
2013-10-16,2034.61,26749.0,45003.0,11913208.0,2291699,0.1923662375407195,-0.3733306668444326
2013-10-15,2040.96,23362.0,40893.0,11953604.0,2279126,0.1906643385542971,-0.3074609346342895
2013-10-14,2020.27,22074.0,36294.0,11828662.0,2274976,0.1923274162369336,-0.1143439687000606
2013-10-11,2024.9,25429.0,47237.0,11855506.0,2240777,0.1890072848851833,-0.723987552130745
2013-10-10,2001.4,22268.0,39947.0,11721442.0,2229322,0.1901917869832056,-0.2867549503091596
2013-10-08,2002.76,32957.0,42444.0,11726090.0,2233172,0.1904447262471975,0.0907077561021581
2013-10-07,1994.42,24977.0,34359.0,11674796.0,2246718,0.1924417351703618,0.3942489595157019
2013-10-04,1996.98,24107.0,43250.0,11688134.0,2244435,0.1920268025674585,-0.05278612716763
2013-10-02,1999.47,23825.0,43782.0,11700197.0,2239843,0.1914363493195884,-0.1048832853684162
2013-10-01,1998.87,28127.0,39019.0,11690267.0,2248788,0.1923641264994204,0.2292472897819011
2013-09-30,1996.96,29278.0,41872.0,11679831.0,2244853,0.1921990994561479,-0.0939768819258693
2013-09-27,2011.8,28234.0,41671.0,11766511.0,2228138,0.1893626751379402,-0.4011182836984953
2013-09-26,2007.32,25555.0,39988.0,11741087.0,2212431,0.18843493792355,-0.3927928378513554
2013-09-25,1998.06,29475.0,43930.0,11688357.0,2212126,0.1892589351950834,-0.0069428636467106
2013-09-24,2007.1,30936.0,42537.0,11735415.0,2192230,0.1868046421877709,-0.4677339727766415
2013-09-23,2009.41,24954.0,50916.0,11752057.0,2186857,0.1860829129742988,-0.1055267499410794
2013-09-17,2005.58,26466.0,43257.0,11731291.0,2174503,0.1853592243172554,-0.2855953949649767
2013-09-16,2013.37,24850.0,41237.0,11782978.0,2169837,0.1841501358994305,-0.1131508111647307
2013-09-13,1994.32,25392.0,40186.0,11664190.0,2179814,0.1868808721394284,0.2482705419797939
2013-09-12,2004.06,35926.0,66945.0,11722338.0,2170579,0.1851660479334412,-0.1379490626633804
2013-09-11,2003.85,29941.0,46305.0,11720671.0,2182444,0.1862046976662001,0.2562358276643991
2013-09-10,1994.06,26433.0,54380.0,11662078.0,2182572,0.1871512092441844,0.0023538065465244
2013-09-09,1974.67,27074.0,45137.0,11552108.0,2199041,0.1903584177017735,0.3648669605866584
2013-09-06,1955.31,32499.0,43135.0,11443670.0,2219199,0.1939237150319784,0.4673235191839573
2013-09-05,1951.65,28674.0,44920.0,11421010.0,2210149,0.1935160725715151,-0.2014692787177203
2013-09-04,1933.03,28419.0,41010.0,11313729.0,2225482,0.1967063202592178,0.3738844184345282
2013-09-03,1933.74,30006.0,40786.0,11316014.0,2222149,0.1963720617524863,-0.0817192173785122
2013-09-02,1924.81,24399.0,34770.0,11268970.0,2265950,0.2010787143811723,1.2597354040839803
2013-08-30,1926.36,30093.0,51063.0,11281861.0,2296028,0.2035150051928489,0.5890370718524176
2013-08-29,1907.54,30170.0,47946.0,11166400.0,2315655,0.2073770418398051,0.4093563592374755
2013-08-28,1884.52,37829.0,34419.0,10996182.0,2339623,0.2127668494391962,0.6963595688427903
2013-08-27,1885.84,40926.0,37716.0,11005724.0,2371495,0.2154783274594202,0.8450524976137448
2013-08-26,1887.86,31630.0,33042.0,11017053.0,2364034,0.2145795250326925,-0.2258035227891774
2013-08-23,1870.16,37496.0,39016.0,10913772.0,2371801,0.2173218388656094,0.1990721755177363
2013-08-22,1849.12,42595.0,42841.0,10792838.0,2361614,0.2188130684440923,-0.23778623281436
2013-08-21,1867.46,41124.0,43119.0,10897920.0,2383811,0.2187399980913789,0.514784665692618
2013-08-20,1887.85,35035.0,42621.0,11017481.0,2371330,0.2152334095243731,-0.2928368644564886
2013-08-19,1917.64,30212.0,33456.0,11187846.0,2388150,0.2134593200514201,0.5027498804399809
2013-08-16,1920.11,34850.0,37729.0,11205580.0,2419956,0.2159599056898438,0.8430120066792123
2013-08-14,1923.91,36333.0,41127.0,11220091.0,2454469,0.2187566036674747,0.8391810732608749
2013-08-13,1913.03,36260.0,41084.0,11151615.0,2463348,0.220896076487576,0.2161181968649596
2013-08-12,1884.83,29751.0,31005.0,10981243.0,2466720,0.2246303082447041,0.1087566521528785
2013-08-09,1880.71,28347.0,35409.0,10959587.0,2452305,0.2237588879945932,-0.4070998898585105
2013-08-08,1883.97,33817.0,36858.0,10975987.0,2434198,0.221774861796028,-0.4912637690596342
2013-08-07,1878.33,31243.0,35648.0,10941866.0,2420996,0.2212598838260311,-0.3703433572710951
2013-08-06,1906.62,29465.0,34953.0,11107677.0,2426209,0.2184263190224202,0.1491431350670901
2013-08-05,1916.22,23399.0,27619.0,11163292.0,2434138,0.2180484036429397,0.2870849777327202
2013-08-02,1923.38,29815.0,40410.0,11203024.0,2423982,0.216368544778624,-0.2513239297203662
2013-08-01,1920.74,33606.0,36373.0,11183447.0,2420575,0.2164426585112801,-0.093668380392049
2013-07-31,1914.03,38414.0,40821.0,11145709.0,2427121,0.2177628179598085,0.1603586389358418
2013-07-30,1917.05,36688.0,35978.0,11159625.0,2426281,0.2174159974013463,-0.0233476013119128
2013-07-29,1899.89,33759.0,42511.0,11058253.0,2428177,0.219580525061237,0.0446002211192397
2013-07-26,1910.81,32016.0,38650.0,11121859.0,2440062,0.2193933586102827,0.307503234152652
2013-07-25,1909.61,31200.0,39019.0,11117814.0,2451863,0.2205346302789379,0.3024423998564802
2013-07-24,1912.08,32215.0,35465.0,11130334.0,2466192,0.221573943782819,0.4040321443676865
2013-07-23,1904.15,35240.0,43476.0,11082629.0,2469382,0.2228155431351171,0.0733738154384028
2013-07-22,1880.35,35694.0,36520.0,10944115.0,2448766,0.2237518520227537,-0.564512595837897
2013-07-19,1871.41,31962.0,36334.0,10894403.0,2421284,0.2222502692437575,-0.7563714427258216
2013-07-18,1875.48,38029.0,35206.0,10922299.0,2455538,0.2248187858618409,0.9729591546895416
2013-07-17,1887.49,38292.0,40225.0,10979438.0,2440908,0.2223162970636566,-0.3637041640770665
2013-07-16,1866.36,30333.0,29985.0,10858121.0,2427708,0.2235845410085225,-0.4402201100550275
2013-07-15,1875.16,33003.0,31874.0,10906877.0,2425035,0.2223399970495679,-0.0838614544770032
2013-07-12,1869.98,26599.0,34909.0,10875163.0,2470336,0.2271539286353685,1.2976882752298835
2013-07-11,1877.6,33147.0,40000.0,10916908.0,2474532,0.2266696760657871,0.1049
2013-07-10,1824.16,26790.0,32841.0,10602724.0,2472694,0.2332130875046827,-0.0559666270820011
2013-07-09,1830.35,25790.0,31693.0,10637997.0,2490151,0.2340808142735893,0.5508156375224813
2013-07-08,1816.85,30358.0,35865.0,10559557.0,2460748,0.2330351547891639,-0.8198243412797992
2013-07-05,1833.31,28564.0,37786.0,10656116.0,2464783,0.2313021930316824,0.106785581961573
2013-07-04,1839.14,31302.0,31579.0,10693301.0,2456707,0.2297426211045588,-0.255739573767377
2013-07-03,1824.66,40580.0,37738.0,10612201.0,2443343,0.2302390427772711,-0.3541258148285547
2013-07-02,1855.02,48316.0,38958.0,10788004.0,2428798,0.2251387745128756,-0.3733507880281329
2013-07-01,1855.73,22088.0,30379.0,10797550.0,2470309,0.2287842149376479,1.3664373415846474
2013-06-28,1863.32,25109.0,44650.0,10842163.0,2562471,0.2363431540366991,2.0640985442329227
2013-06-27,1834.7,28626.0,41892.0,10675309.0,2484648,0.2327471738757164,-1.857705528501862
2013-06-26,1783.45,29694.0,42915.0,10370129.0,2549032,0.2458052354025682,1.5002679715717115
2013-06-25,1780.63,33224.0,44629.0,10348425.0,2577276,0.2490500728371708,0.6328620403773332
2013-06-24,1799.01,22094.0,31701.0,10457678.0,2596264,0.2482639071503253,0.598971641273146
2013-06-21,1822.83,29046.0,50164.0,10592431.0,2611041,0.2465006380499434,0.2945737979427478
2013-06-20,1850.49,35576.0,44032.0,10750973.0,2630398,0.2446660409248539,0.4396121002906977
2013-06-19,1888.31,27975.0,33204.0,10972845.0,2637526,0.2403684732628593,0.214672930972172
2013-06-18,1900.62,27859.0,34316.0,11043037.0,2642596,0.239299750603027,0.1477444923650775
2013-06-17,1883.1,26445.0,32699.0,10940842.0,2667328,0.2437954958128451,0.7563534053029145
2013-06-14,1889.24,27928.0,35311.0,10976711.0,2648062,0.2412436657938794,-0.545609017020192
2013-06-13,1882.73,30643.0,50903.0,10940427.0,2638619,0.2411806230232147,-0.1855096949099267
2013-06-12,1909.91,25338.0,34358.0,11096736.0,2607077,0.2349408871221231,-0.9180394667908492
2013-06-11,1920.68,28816.0,44381.0,11154475.0,2599154,0.2330144628052866,-0.1785223406412654
2013-06-10,1932.7,27173.0,37678.0,11228364.0,2609087,0.2323657302167973,0.2636286427092733
2013-06-07,1923.85,34112.0,55034.0,11175714.0,2623297,0.2347319374851575,0.2582040193335029
2013-06-05,1959.19,34050.0,45417.0,11393947.0,2618477,0.2298129875450535,-0.1061276614483563
2013-06-04,1989.51,33490.0,39840.0,11564043.0,2604120,0.2251911377361706,-0.3603664658634538
2013-06-03,1989.57,33350.0,36777.0,11569845.0,2609922,0.2255796858125584,0.1577616445060771
2013-05-31,2001.05,39751.0,53639.0,11642180.0,2610344,0.2242143653508191,0.0078674099069706
2013-05-30,2000.1,43569.0,51135.0,11637627.0,2609860,0.2242604957178985,-0.0094651412926566
2013-05-29,2001.2,36263.0,47535.0,11635723.0,2604151,0.2238065481620695,-0.1201009782265699
2013-05-28,1986.22,31141.0,39049.0,11550128.0,2595535,0.2247191546275504,-0.2206458552075597
2013-05-24,1973.45,27355.0,37152.0,11475323.0,2567759,0.2237635489650269,-0.7476313522825151
2013-05-23,1969.19,34294.0,46462.0,11451947.0,2559617,0.223509329898226,-0.1752399810597908
2013-05-22,1993.83,32645.0,45339.0,11595714.0,2548705,0.2197971595367046,-0.2406757978782064
2013-05-21,1981.09,24578.0,37883.0,11527671.0,2535541,0.2199525819222287,-0.3474909590053586
2013-05-20,1982.43,27439.0,44168.0,11528043.0,2550679,0.2212586299339792,0.3427368230393045
2013-05-16,1986.81,32220.0,48774.0,11536108.0,2550745,0.2211096671425059,0.0013531799729364
2013-05-15,1971.26,24696.0,38030.0,11439269.0,2566101,0.2243238619530671,0.403786484354457
2013-05-14,1968.83,32848.0,41423.0,11423281.0,2565104,0.2245505472552062,-0.0240687540738237
2013-05-13,1948.7,25157.0,31232.0,11301391.0,2538251,0.224596335088309,-0.8597912397540983
2013-05-10,1944.75,28384.0,42699.0,11275522.0,2564622,0.2274504009659153,0.6176022857678166
2013-05-09,1979.45,33255.0,50531.0,11473491.0,2548047,0.222081230551364,-0.3280164651402109
2013-05-08,1956.45,33794.0,41508.0,11336714.0,2524008,0.2226401759804472,-0.5791413703382481
2013-05-07,1954.35,29986.0,36523.0,11322768.0,2503287,0.2210843673561094,-0.5673411275086931
2013-05-06,1961.48,29495.0,39410.0,11369832.0,2495620,0.2194948878752122,-0.1945445318447094
2013-05-03,1965.71,31253.0,42262.0,11389861.0,2472014,0.2170363624279523,-0.5585632483081728
2013-05-02,1957.21,34969.0,41811.0,11339052.0,2486549,0.2192907308300553,0.3476357896247399
2013-04-30,1963.95,40308.0,49747.0,11376039.0,2482736,0.2182425710741674,-0.0766478380605865
2013-04-29,1940.7,26605.0,36480.0,11234421.0,2473120,0.2201377356251826,-0.2635964912280701
2013-04-26,1944.56,28016.0,40683.0,11258230.0,2484979,0.2207255492204369,0.2914976771624512
2013-04-25,1951.6,33496.0,45981.0,11325270.0,2488033,0.2196886255250426,0.0664187381744633
2013-04-24,1935.31,34110.0,44325.0,11231453.0,2484228,0.2211849170361128,-0.085843203609701
2013-04-23,1918.63,26048.0,35303.0,11135888.0,2488601,0.2234757569400841,0.1238704925926975
2013-04-22,1926.31,25876.0,37083.0,11176607.0,2481905,0.2220624738795951,-0.1805679152172154
2013-04-19,1906.75,33126.0,45064.0,11064589.0,2482301,0.224346426243216,0.0087875022190662
2013-04-18,1900.06,34348.0,42836.0,11025873.0,2467277,0.2237715779965904,-0.3507330282939583
2013-04-17,1923.84,41526.0,53571.0,11162092.0,2441246,0.218708643505178,-0.4859158873270986
2013-04-16,1922.21,39306.0,54685.0,11151467.0,2420958,0.2170977145876861,-0.3709975313157173
2013-04-15,1920.45,33295.0,42955.0,11142189.0,2398898,0.2152986275856566,-0.5135607030613433
2013-04-12,1924.23,40738.0,50090.0,11165431.0,2403641,0.2152752544886086,0.0946895587941704
2013-04-11,1949.8,38658.0,47946.0,11311702.0,2400145,0.21218248146919,-0.0729153631168397
2013-04-10,1935.58,32015.0,42349.0,11227909.0,2432010,0.2166039999077299,0.752438074098562
2013-04-09,1920.74,35663.0,38877.0,11142180.0,2438873,0.2188865195141345,0.1765311109396301
2013-04-08,1918.69,31335.0,39969.0,11126418.0,2441394,0.2194231782411913,0.0630738822587505
2013-04-05,1927.23,37265.0,49246.0,11172502.0,2457033,0.2199178841051002,0.3175689396093084
2013-04-04,1959.45,41540.0,47104.0,11356776.0,2462283,0.216811795882916,0.1114555027173913
2013-04-03,1983.22,39638.0,43451.0,11491886.0,2455048,0.2136331669144646,-0.1665094013946744
2013-04-02,1986.15,49611.0,44900.0,11509190.0,2449643,0.2128423459861206,-0.1203786191536748
2013-04-01,1995.99,26915.0,26239.0,11563659.0,2457015,0.2124772963298208,0.2809558291093411
2013-03-29,2004.89,34160.0,34825.0,11616640.0,2461732,0.2119142884689548,0.1354486719310839
2013-03-28,1993.52,36768.0,34750.0,11549670.0,2471865,0.2140204005828738,0.2915971223021583
2013-03-27,1993.44,36261.0,39048.0,11549069.0,2469565,0.2138323877015541,-0.0589018643720549
2013-03-26,1983.7,29885.0,40094.0,11494423.0,2459611,0.2139829898377674,-0.2482665735521524
2013-03-25,1977.67,27630.0,34649.0,11459372.0,2455083,0.2142423686044924,-0.1306819821639874
2013-03-22,1948.71,25962.0,33803.0,11291420.0,2437372,0.2158605383556718,-0.5239475786172825
2013-03-21,1950.82,26286.0,35923.0,11302456.0,2415402,0.2137059414343219,-0.6115858920468781
2013-03-20,1959.41,33290.0,38275.0,11351213.0,2405007,0.2118722466048342,-0.2715871979098628
2013-03-19,1978.56,32679.0,37195.0,11461878.0,2411046,0.2103534865752366,0.1623605323296142
2013-03-18,1968.18,30427.0,39625.0,11398645.0,2379844,0.2087830614954672,-0.7874321766561514
2013-03-15,1986.5,30740.0,52894.0,11506187.0,2326786,0.2022204228038359,-1.0031005407040496
2013-03-14,2002.13,33092.0,41641.0,11594949.0,2305893,0.1988704736864301,-0.5017410725006604
2013-03-13,1999.73,35304.0,34969.0,11582128.0,2295239,0.1981707506599823,-0.3046698504389602
2013-03-12,1993.34,39022.0,33534.0,11542507.0,2306770,0.1998499979250608,0.3438599630226039
2013-03-11,2003.35,39828.0,38400.0,11600134.0,2305061,0.1987098597309307,-0.0445052083333333
2013-03-08,2006.01,31206.0,36143.0,11613870.0,2292127,0.1973611724601704,-0.3578562930581302
2013-03-07,2004.4,38648.0,37234.0,11605199.0,2288346,0.1971828315912549,-0.1015469731965408
2013-03-06,2020.74,39537.0,41126.0,11702951.0,2261732,0.193261682459407,-0.6471332004085008
2013-03-05,2016.61,49194.0,38198.0,11678593.0,2255080,0.1930951785030953,-0.1741452432064506
2013-03-04,2013.15,35744.0,43814.0,11658057.0,2273048,0.1949765728542929,0.4100972291961473
2013-02-28,2026.49,42196.0,41962.0,11731925.0,2272200,0.1936766557917818,-0.0202087603069443
2013-02-27,2004.04,41707.0,35299.0,11601695.0,2269045,0.1955787494844503,-0.0893793025298167
2013-02-26,2000.01,43341.0,35949.0,11579379.0,2269038,0.1959550680567585,-0.0001947202982002
2013-02-25,2009.52,33823.0,31712.0,11635241.0,2274053,0.1954452855768093,0.1581420282542886
2013-02-22,2018.89,40912.0,40508.0,11692184.0,2274472,0.1945292684412082,0.0103436358250222
2013-02-21,2015.22,39119.0,40216.0,11669239.0,2291530,0.1963735595783066,0.4241595384921424
2013-02-20,2024.64,40773.0,49023.0,11726277.0,2288138,0.1951291104585027,-0.0691920119127756
2013-02-19,1985.83,34426.0,28153.0,11501490.0,2286059,0.198761986490446,-0.0738464817248605
2013-02-18,1981.91,42069.0,28745.0,11479195.0,2290281,0.1995158197068696,0.1468777178639763
2013-02-15,1981.18,59884.0,39995.0,11478571.0,2299623,0.2003405301931747,0.2335791973996749
2013-02-14,1979.61,33603.0,34268.0,11465557.0,2311049,0.2015644769809264,0.3334306058130034
2013-02-13,1976.07,33101.0,37033.0,11442848.0,2320216,0.2027656052059767,0.247535981421975
2013-02-12,1945.79,30748.0,28615.0,11269619.0,2331839,0.2069137386099743,0.4061855670103093
2013-02-08,1950.9,29121.0,39607.0,11296876.0,2335235,0.2067151130985238,0.085742419269321
2013-02-07,1931.77,41216.0,35730.0,11181609.0,2330355,0.2084096304923558,-0.1365799048418695
2013-02-06,1936.19,34922.0,36775.0,11208742.0,2333027,0.2081435186928203,0.0726580557443915
2013-02-05,1938.18,36669.0,37755.0,11220064.0,2353477,0.209756111908096,0.5416501125678718
2013-02-04,1953.21,34536.0,35921.0,11305011.0,2363179,0.2090381866943782,0.2700927034325325
2013-02-01,1957.79,38589.0,40958.0,11327574.0,2377709,0.2099045214800627,0.3547536500805703
2013-01-31,1961.94,39958.0,45161.0,11351913.0,2394656,0.2109473531025123,0.3752574123690795
2013-01-30,1964.43,52326.0,43633.0,11363531.0,2409922,0.212075102360349,0.3498728026952077
2013-01-29,1955.96,46501.0,47134.0,11310715.0,2393288,0.2115947577142559,-0.3529087283065303
2013-01-28,1939.71,34947.0,46562.0,11215693.0,2363983,0.2107745816509064,-0.6293758859155535
2013-01-25,1946.69,40183.0,50494.0,11259635.0,2356585,0.2092949727055983,-0.1465124569255753
2013-01-24,1964.48,55839.0,45566.0,11363339.0,2365170,0.2081404066181603,0.1884080235263134
2013-01-23,1980.41,49136.0,42034.0,11455726.0,2352181,0.2053279731027086,-0.3090117523909216
2013-01-22,1996.52,55344.0,42588.0,11548060.0,2354399,0.2038783137600601,0.0520803982342443
2013-01-21,1986.86,44660.0,38187.0,11490090.0,2354790,0.2049409534651164,0.0102390866001518
2013-01-18,1987.85,58333.0,39135.0,11494736.0,2361942,0.2054803172513053,0.1827520122652357
2013-01-17,1974.27,82873.0,41017.0,11416244.0,2351186,0.2059509239641339,-0.2622327327693395
2013-01-16,1977.45,45762.0,42845.0,11434195.0,2354963,0.2059579183318108,0.0881549772435523
2013-01-15,1983.74,54622.0,44267.0,11468483.0,2333169,0.2034418152775742,-0.4923306300404364
2013-01-14,2007.04,45475.0,43376.0,11607782.0,2316848,0.1995943755663226,-0.3762679822943563
2013-01-11,1996.67,47256.0,44283.0,11551517.0,2291609,0.1983816497867769,-0.5699478355124992
2013-01-10,2006.8,50078.0,45565.0,11610433.0,2273991,0.1958575532884949,-0.3866564248875233
2013-01-09,1991.81,60758.0,40269.0,11517822.0,2260200,0.1962350173496343,-0.3424718766296655
2013-01-08,1997.94,49373.0,39920.0,11554728.0,2255095,0.1951664288419424,-0.1278807615230461
2013-01-07,2011.25,53622.0,40095.0,11627576.0,2229950,0.1917811588589057,-0.627135553061479
2013-01-04,2011.94,37886.0,47905.0,11624976.0,2218038,0.190799361650295,-0.2486588038826845
2013-01-03,2019.41,49101.0,60936.0,11669448.0,2210954,0.1894651743595755,-0.1162531180254693
2013-01-02,2031.1,36408.0,44585.0,11737093.0,2215120,0.1887281629275664,0.0934394975888751
2012-12-28,1997.05,30293.0,32991.0,11542942.0,2218076,0.1921586368535855,0.0896001939923009
2012-12-27,1987.35,37607.0,30658.0,11484945.0,2238920,0.194943902648206,0.6798877943766717
2012-12-26,1982.25,45799.0,36187.0,11457455.0,2251040,0.1964694602771732,0.3349269074529527
2012-12-24,1981.82,34817.0,32456.0,11455322.0,2272624,0.1983902329415096,0.665023416317476
2012-12-21,1980.42,55367.0,53622.0,11445443.0,2302737,0.2011924745944739,0.5615792025661109
2012-12-20,1999.5,42193.0,55370.0,11553835.0,2320976,0.200883602717193,0.3294022033592197
2012-12-18,1993.09,45427.0,46421.0,11518872.0,2319211,0.2013401138583708,-0.0380215850584864
2012-12-17,1983.07,36668.0,43009.0,11459672.0,2293809,0.2001635823433689,-0.5906205677881373
2012-12-14,1995.04,35050.0,43197.0,11534668.0,2321822,0.2012907523649575,0.6484941083871565
2012-12-13,2002.77,42146.0,60471.0,11576938.0,2344365,0.2025030280027413,0.3727902631013213
2012-12-12,1975.44,45971.0,47050.0,11420006.0,2360239,0.2066758108533393,0.3373857598299681
2012-12-11,1964.62,40483.0,45588.0,11361011.0,2364075,0.2080866746806248,0.0841449504255505
2012-12-10,1957.42,36757.0,36926.0,11320697.0,2385855,0.2107515994819047,0.589828305259167
2012-12-07,1957.45,41345.0,44117.0,11318048.0,2413644,0.2132562081376576,0.6298932384341637
